age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,length_of_stay,Class
24,F,Non-Caucasian,Less than 25,Medium,Male,4,-1,6,104866,2
21,F,Non-Caucasian,Less than 25,Medium,Male,0,-1,7,99987,2
50,F,Caucasian,Greater than 45,Low,Male,0,0,1,189937,1
36,M,Caucasian,25 - 45,Low,Female,0,0,1,94304,1
39,F,Caucasian,25 - 45,Low,Male,0,-1,3,4684997,1
54,F,Non-Caucasian,Greater than 45,Medium,Female,7,-1,6,1629143,1
29,M,Non-Caucasian,25 - 45,Low,Male,0,0,2,77877,1
26,M,Caucasian,25 - 45,Medium,Male,0,-1,6,74917,1
41,F,Non-Caucasian,25 - 45,Low,Male,3,-1,4,95272,2
23,F,Non-Caucasian,Less than 25,Medium,Male,1,-1,6,195096,2
34,M,Caucasian,25 - 45,Low,Male,0,-1,1,85897,1
31,F,Caucasian,25 - 45,Medium,Male,11,0,7,1023857,2
20,F,Non-Caucasian,Less than 25,Low,Male,0,-1,3,160522,1
49,F,Non-Caucasian,Greater than 45,Medium,Male,10,-1,6,3799035,2
26,F,Non-Caucasian,25 - 45,High,Male,4,0,8,48068,2
28,F,Non-Caucasian,25 - 45,Low,Male,1,-1,4,81098,2
26,F,Non-Caucasian,25 - 45,Low,Male,0,-1,2,51734,1
55,F,Non-Caucasian,Greater than 45,Low,Male,1,-1,4,63192,1
22,M,Non-Caucasian,Less than 25,High,Male,0,-1,9,183722,1
26,M,Non-Caucasian,25 - 45,Low,Female,0,-1,4,111333,1
56,M,Non-Caucasian,Greater than 45,Low,Male,0,0,1,86870,1
46,F,Non-Caucasian,Greater than 45,Low,Male,2,-1,3,86671,1
58,F,Non-Caucasian,Greater than 45,Medium,Male,16,-1,6,5910435,2
28,F,Non-Caucasian,25 - 45,Medium,Male,4,-1,7,2582393,1
33,F,Non-Caucasian,25 - 45,Medium,Male,8,-1,6,165832,1
31,M,Non-Caucasian,25 - 45,Low,Female,0,-1,2,57950,1
26,M,Non-Caucasian,25 - 45,Medium,Male,1,0,5,6130,1
34,M,Caucasian,25 - 45,Low,Male,0,-1,1,83663,1
33,F,Non-Caucasian,25 - 45,Low,Male,0,-1,1,91627,1
32,F,Non-Caucasian,25 - 45,Low,Female,0,-1,2,83019,1
37,F,Non-Caucasian,25 - 45,Medium,Male,9,0,6,90017,2
50,F,Non-Caucasian,Greater than 45,Medium,Male,1,-22,5,53284,1
35,F,Caucasian,25 - 45,Low,Male,1,-1,2,232608,1
47,M,Caucasian,Greater than 45,Low,Female,0,-6,3,360652,2
52,F,Non-Caucasian,Greater than 45,High,Female,8,-1,9,3720486,1
26,F,Non-Caucasian,25 - 45,Medium,Male,5,-1,7,522464,2
45,F,Non-Caucasian,Greater than 45,Low,Male,13,-1,1,85355,2
19,M,Non-Caucasian,Less than 25,High,Male,0,-1,9,105577,2
41,F,Non-Caucasian,25 - 45,Low,Male,8,-1,2,108541,2
24,M,Non-Caucasian,Less than 25,Low,Male,0,0,2,112925,1
21,F,Non-Caucasian,Less than 25,High,Male,1,-1,9,86609,1
54,M,Caucasian,Greater than 45,Low,Male,0,-1,1,65635,1
49,F,Caucasian,Greater than 45,Low,Male,0,-1,1,6372746,1
42,F,Caucasian,25 - 45,Low,Male,1,0,2,25308299,1
21,F,Non-Caucasian,Less than 25,Low,Male,1,0,4,117840,2
46,F,Caucasian,Greater than 45,High,Male,5,0,8,-11311,2
74,M,Caucasian,Greater than 45,Low,Male,0,0,1,76570,1
38,F,Non-Caucasian,25 - 45,Low,Female,0,0,1,15662,1
39,F,Non-Caucasian,25 - 45,Low,Female,1,-1,1,63977,1
38,F,Non-Caucasian,25 - 45,Low,Female,0,-1,1,376667,1
19,F,Non-Caucasian,Less than 25,Medium,Male,1,-1,7,100135,2
28,F,Caucasian,25 - 45,Low,Male,0,-1,2,92270,2
25,F,Non-Caucasian,25 - 45,Medium,Male,1,-1,6,2501070,2
53,M,Caucasian,Greater than 45,Low,Male,1,-1,1,81160,1
23,F,Non-Caucasian,Less than 25,High,Male,2,-1,9,6637093,1
55,F,Caucasian,Greater than 45,High,Male,33,-1,9,20914661,2
64,F,Caucasian,Greater than 45,Low,Female,1,-1,1,104375,1
23,M,Non-Caucasian,Less than 25,Medium,Male,1,-1,7,2336267,2
23,F,Non-Caucasian,Less than 25,High,Male,4,-1,8,78374,2
41,F,Non-Caucasian,25 - 45,Low,Female,0,0,1,9537,1
53,M,Non-Caucasian,Greater than 45,Low,Male,0,0,1,19011,1
34,F,Non-Caucasian,25 - 45,Low,Male,0,-1,1,199367,1
24,F,Non-Caucasian,Less than 25,Low,Male,0,-1,1,94081,2
26,M,Non-Caucasian,25 - 45,Low,Male,1,-1,1,2772520,1
44,F,Caucasian,25 - 45,Low,Male,4,-1,2,164659,1
27,F,Caucasian,25 - 45,Low,Female,0,0,2,443828,1
28,F,Caucasian,25 - 45,High,Male,14,-1,9,75012,1
55,M,Caucasian,Greater than 45,Low,Male,1,-1,1,87209,1
36,F,Non-Caucasian,25 - 45,Medium,Male,15,-1,5,161152,1
23,F,Non-Caucasian,Less than 25,Low,Male,1,-1,4,87538,1
56,M,Non-Caucasian,Greater than 45,Low,Male,1,0,1,1228,1
27,F,Caucasian,25 - 45,Medium,Male,2,-1,6,75503,2
37,M,Caucasian,25 - 45,Medium,Male,1,-1,6,96105,1
32,F,Non-Caucasian,25 - 45,High,Male,1,-1,8,158408,2
41,M,Non-Caucasian,25 - 45,High,Male,18,-1,10,2936264,2
22,F,Non-Caucasian,Less than 25,Medium,Male,1,-1,6,140952,2
37,F,Caucasian,25 - 45,Low,Male,1,-1,2,60225,2
45,M,Non-Caucasian,Greater than 45,Low,Male,3,0,2,155704,1
31,F,Non-Caucasian,25 - 45,High,Female,14,-1,8,156654,1
42,F,Non-Caucasian,25 - 45,Medium,Male,7,-1,5,164483,2
26,F,Non-Caucasian,25 - 45,High,Male,20,-1,9,2575771,2
33,F,Caucasian,25 - 45,High,Male,0,0,9,59230,2
22,M,Caucasian,Less than 25,Low,Male,0,0,2,84538,2
36,M,Non-Caucasian,25 - 45,Low,Female,1,0,1,-41460,1
54,M,Caucasian,Greater than 45,Low,Male,0,0,1,18241,1
25,F,Non-Caucasian,25 - 45,High,Male,5,-1,9,13392486,2
24,F,Caucasian,Less than 25,Medium,Male,3,-1,5,3378321,2
23,M,Non-Caucasian,Less than 25,Medium,Male,0,-1,7,99635,1
61,M,Caucasian,Greater than 45,Low,Male,0,0,1,16784,1
42,M,Caucasian,25 - 45,Low,Female,0,-1,1,70809,1
28,M,Caucasian,25 - 45,Low,Male,1,0,2,-19374,2
27,M,Non-Caucasian,25 - 45,Medium,Male,1,-1,5,188759,1
24,M,Caucasian,Less than 25,Low,Male,2,-18,3,1296875,1
32,F,Non-Caucasian,25 - 45,High,Male,16,-1,10,80247,2
38,F,Caucasian,25 - 45,Low,Male,0,-7,1,632455,1
21,M,Caucasian,Less than 25,Low,Male,1,-1,3,71083,1
27,F,Non-Caucasian,25 - 45,Medium,Male,1,-1,7,14532929,2
39,F,Caucasian,25 - 45,Low,Male,0,-1,4,-18205,1
29,F,Caucasian,25 - 45,Low,Male,0,-1,1,99529,1
29,F,Caucasian,25 - 45,Low,Male,1,-2,3,53034,1
36,F,Caucasian,25 - 45,Low,Male,1,23,4,200763,2
46,F,Non-Caucasian,Greater than 45,Medium,Male,0,0,7,18206,2
44,F,Non-Caucasian,25 - 45,Medium,Male,7,-1,6,2091579,1
27,M,Non-Caucasian,25 - 45,Low,Male,0,-1,2,155345,1
27,F,Non-Caucasian,25 - 45,Medium,Male,8,-1,7,4251779,2
61,M,Caucasian,Greater than 45,Low,Male,0,0,1,192265,1
47,M,Non-Caucasian,Greater than 45,Low,Male,0,-1,1,82522,2
27,M,Non-Caucasian,25 - 45,Low,Male,1,-1,1,71643,1
28,F,Caucasian,25 - 45,Low,Male,0,-1,2,153704,2
31,M,Caucasian,25 - 45,Medium,Female,1,-1,5,924128,2
26,M,Caucasian,25 - 45,Low,Male,9,0,4,107793,2
53,F,Non-Caucasian,Greater than 45,Low,Male,2,-1,2,666562,2
26,F,Non-Caucasian,25 - 45,Medium,Male,1,-1,5,1980192,2
25,F,Non-Caucasian,25 - 45,Low,Male,2,-23,4,1588331,1
23,M,Non-Caucasian,Less than 25,High,Male,5,-1,10,2776181,2
21,M,Non-Caucasian,Less than 25,High,Female,4,-1,8,62052,2
23,M,Non-Caucasian,Less than 25,Low,Male,1,0,4,229387,1
30,M,Non-Caucasian,25 - 45,Low,Male,3,-1,1,82112,1
45,F,Non-Caucasian,Greater than 45,Low,Female,2,-1,3,1032947,1
27,M,Non-Caucasian,25 - 45,Medium,Male,2,-1,5,796710,2
26,M,Non-Caucasian,25 - 45,Low,Female,0,-1,2,61497,1
21,F,Caucasian,Less than 25,High,Male,0,-1,8,619666,2
62,M,Caucasian,Greater than 45,Low,Female,0,-1,1,336799,1
48,F,Caucasian,Greater than 45,Low,Male,0,-1,3,2341141,1
53,M,Non-Caucasian,Greater than 45,Low,Male,1,-1,1,80802,1
62,M,Non-Caucasian,Greater than 45,Low,Male,3,-1,3,156064,2
28,F,Non-Caucasian,25 - 45,High,Male,5,-1,10,11826069,1
56,F,Caucasian,Greater than 45,Low,Male,1,0,2,98032,1
35,F,Non-Caucasian,25 - 45,Low,Male,2,-8,1,701686,1
56,M,Non-Caucasian,Greater than 45,Low,Female,2,-1,1,4246820,2
22,F,Non-Caucasian,Less than 25,Medium,Male,2,-1,7,146355,2
26,F,Non-Caucasian,25 - 45,High,Male,5,-1,8,3131644,2
35,M,Non-Caucasian,25 - 45,Medium,Male,4,0,5,121725,1
22,F,Non-Caucasian,Less than 25,Low,Male,1,-1,3,1298423,2
37,F,Non-Caucasian,25 - 45,Low,Female,7,-1,3,165740,1
32,F,Non-Caucasian,25 - 45,Low,Female,0,0,2,6830,1
33,F,Non-Caucasian,25 - 45,Medium,Female,3,-1,6,794324,2
38,F,Non-Caucasian,25 - 45,Low,Male,2,0,3,19463,2
53,M,Caucasian,Greater than 45,Low,Male,0,-1,1,90947,1
32,M,Caucasian,25 - 45,Low,Male,0,-1,1,58249,1
26,M,Caucasian,25 - 45,Low,Male,0,-1,2,71659,1
61,M,Caucasian,Greater than 45,Low,Male,0,-1,1,174023,1
21,M,Non-Caucasian,Less than 25,High,Male,0,-1,10,76648,1
69,M,Non-Caucasian,Greater than 45,Medium,Male,22,-1,5,99512,1
26,M,Non-Caucasian,25 - 45,Low,Male,0,0,4,7980,1
30,F,Non-Caucasian,25 - 45,High,Male,9,-1,10,16944110,2
21,F,Caucasian,Less than 25,Low,Male,1,-5,4,78161,1
41,M,Caucasian,25 - 45,Low,Male,0,0,2,31024,1
45,F,Non-Caucasian,Greater than 45,Medium,Male,0,-1,6,76707,2
31,F,Non-Caucasian,25 - 45,Medium,Male,10,-1,5,91236,2
22,F,Caucasian,Less than 25,Low,Male,0,-2,3,86757,1
54,F,Caucasian,Greater than 45,Low,Female,0,0,3,1757482,2
50,M,Caucasian,Greater than 45,Low,Male,2,-1,1,67000,2
37,F,Non-Caucasian,25 - 45,Low,Male,11,-1,3,91476,1
21,F,Non-Caucasian,Less than 25,High,Female,0,-1,8,100091,2
23,M,Non-Caucasian,Less than 25,Medium,Male,6,-1,7,441606,2
30,F,Caucasian,25 - 45,Low,Male,0,-1,3,72208,2
30,F,Non-Caucasian,25 - 45,High,Male,11,-1,8,229174,2
26,M,Caucasian,25 - 45,Low,Male,5,0,4,11269,1
59,M,Non-Caucasian,Greater than 45,Low,Female,0,-1,2,82941,1
29,F,Non-Caucasian,25 - 45,High,Male,13,-1,8,99241,2
67,F,Non-Caucasian,Greater than 45,Low,Male,0,-3,1,57748,1
30,F,Caucasian,25 - 45,High,Male,13,-2,8,2865098,2
25,M,Non-Caucasian,25 - 45,Medium,Male,5,-1,5,79022,2
45,F,Non-Caucasian,Greater than 45,Medium,Male,8,-1,6,93680,1
22,F,Non-Caucasian,Less than 25,Low,Male,0,0,3,-40436,1
41,F,Non-Caucasian,25 - 45,Low,Male,8,0,1,175854,2
46,F,Non-Caucasian,Greater than 45,Medium,Male,3,-1,5,5166244,2
27,M,Non-Caucasian,25 - 45,Medium,Male,0,-1,5,170613,1
37,F,Non-Caucasian,25 - 45,Medium,Female,13,-1,6,140498,1
22,F,Non-Caucasian,Less than 25,Low,Male,0,-1,3,1128417,2
19,F,Non-Caucasian,Less than 25,Low,Male,0,-1,4,78439,2
45,M,Caucasian,Greater than 45,Low,Male,2,-1,2,71826,1
33,F,Non-Caucasian,25 - 45,High,Female,5,-1,9,85748,2
52,F,Non-Caucasian,Greater than 45,Medium,Male,7,-1,5,15704072,1
21,F,Non-Caucasian,Less than 25,Medium,Female,0,-1,6,88256,1
43,M,Non-Caucasian,25 - 45,High,Male,6,0,10,77743,2
33,F,Caucasian,25 - 45,Medium,Male,3,-1,6,102602,1
26,F,Non-Caucasian,25 - 45,High,Male,3,-1,10,332760,2
37,M,Caucasian,25 - 45,Low,Male,0,-1,3,159655,1
38,F,Non-Caucasian,25 - 45,Low,Male,1,-8,1,674953,2
35,M,Non-Caucasian,25 - 45,Low,Male,1,-1,1,57266,2
27,F,Non-Caucasian,25 - 45,Low,Male,1,-1,2,83803,2
40,F,Non-Caucasian,25 - 45,Low,Male,1,0,1,85589,1
21,F,Non-Caucasian,Less than 25,Medium,Male,1,-2,5,76320,1
38,F,Caucasian,25 - 45,High,Male,3,-1,9,161026,2
37,M,Caucasian,25 - 45,Low,Male,0,-1,4,77657,1
44,F,Caucasian,25 - 45,Low,Male,0,-1,1,96026,1
30,F,Non-Caucasian,25 - 45,Low,Male,0,-1,2,87504,1
40,F,Non-Caucasian,25 - 45,Low,Male,0,0,1,21814,1
49,F,Caucasian,Greater than 45,Low,Male,1,-22,1,159512,1
67,M,Caucasian,Greater than 45,Low,Male,0,0,1,12263,1
59,F,Non-Caucasian,Greater than 45,High,Male,14,-1,8,2852236,2
21,F,Non-Caucasian,Less than 25,High,Male,1,-1,10,157289,2
31,M,Caucasian,25 - 45,Medium,Male,6,-1,7,884484,1
50,F,Caucasian,Greater than 45,Low,Female,2,-1,1,50834,2
30,F,Non-Caucasian,25 - 45,Low,Male,7,-1,3,83614,1
28,M,Caucasian,25 - 45,Low,Male,1,-1,2,78111,1
48,F,Non-Caucasian,Greater than 45,Medium,Male,7,-1,7,246460,2
55,M,Caucasian,Greater than 45,Low,Male,0,-1,1,63464,1
42,M,Caucasian,25 - 45,Low,Male,0,-1,3,199460,1
34,M,Non-Caucasian,25 - 45,Medium,Male,0,0,7,2517546,2
43,M,Non-Caucasian,25 - 45,Medium,Male,4,0,5,83703,2
44,F,Non-Caucasian,25 - 45,Low,Male,0,0,1,3642614,1
29,F,Non-Caucasian,25 - 45,Medium,Male,17,0,6,184252,2
25,F,Caucasian,25 - 45,Medium,Male,2,-1,5,68564,2
32,M,Non-Caucasian,25 - 45,Low,Female,0,-1,3,98179,2
96,F,Non-Caucasian,Greater than 45,Low,Male,2,-3,2,73466,2
29,M,Non-Caucasian,25 - 45,Low,Male,0,-1,2,157248,1
27,F,Non-Caucasian,25 - 45,Medium,Male,8,-1,5,114500,2
31,M,Non-Caucasian,25 - 45,Medium,Male,0,-3,5,62896,1
24,F,Non-Caucasian,Less than 25,Low,Male,1,-1,3,85974,2
34,F,Non-Caucasian,25 - 45,Medium,Male,0,0,7,20830969,2
48,F,Non-Caucasian,Greater than 45,Low,Male,2,0,1,90375,2
41,F,Non-Caucasian,25 - 45,Low,Male,1,-1,1,174377,1
26,M,Non-Caucasian,25 - 45,High,Male,12,-1,9,926335,2
42,F,Non-Caucasian,25 - 45,Medium,Male,0,0,5,609272,2
29,M,Non-Caucasian,25 - 45,Medium,Male,0,-1,5,3647793,1
26,M,Caucasian,25 - 45,Low,Male,0,-1,2,91653,1
27,F,Non-Caucasian,25 - 45,Low,Female,1,0,3,3852156,1
35,M,Caucasian,25 - 45,Low,Male,4,-1,2,2682316,1
54,F,Caucasian,Greater than 45,Low,Male,1,-1,1,48760,1
20,F,Non-Caucasian,Less than 25,Medium,Male,0,-1,6,80836,1
27,F,Caucasian,25 - 45,Medium,Male,0,-3,6,105786,1
21,F,Non-Caucasian,Less than 25,Medium,Male,1,-1,7,166199,1
27,M,Caucasian,25 - 45,High,Male,7,-1,9,177498,2
34,F,Non-Caucasian,25 - 45,High,Male,11,-1,8,105040,2
54,M,Non-Caucasian,Greater than 45,Low,Male,0,-1,1,87275,1
29,F,Non-Caucasian,25 - 45,Low,Male,2,-1,2,149513,2
39,F,Non-Caucasian,25 - 45,Low,Male,1,-6,1,430424,1
33,M,Caucasian,25 - 45,Low,Female,0,-2,1,54737,1
40,F,Non-Caucasian,25 - 45,Low,Female,7,-19,2,544815,2
35,M,Non-Caucasian,25 - 45,Low,Female,0,-1,4,83816,1
28,M,Non-Caucasian,25 - 45,Low,Male,0,0,2,201253,2
53,M,Non-Caucasian,Greater than 45,Low,Male,0,-3,1,83429,1
28,M,Caucasian,25 - 45,Low,Male,2,-1,4,1133429,1
26,F,Non-Caucasian,25 - 45,High,Male,0,-1,8,78011,1
31,F,Non-Caucasian,25 - 45,Medium,Male,3,0,5,81913,1
24,M,Caucasian,Less than 25,High,Male,3,-1,8,91627,2
45,F,Caucasian,Greater than 45,Medium,Male,19,-1,6,165467,2
33,M,Non-Caucasian,25 - 45,Low,Male,1,0,4,21283,1
28,F,Non-Caucasian,25 - 45,Medium,Male,1,0,7,11905,1
45,F,Caucasian,Greater than 45,Low,Female,1,-1,3,88624,2
33,F,Caucasian,25 - 45,High,Male,3,-19,8,1278065,2
23,F,Caucasian,Less than 25,Medium,Male,4,0,6,-39886,2
36,F,Non-Caucasian,25 - 45,Medium,Male,6,-1,5,7283515,1
22,F,Non-Caucasian,Less than 25,Low,Male,0,-1,3,79589,1
28,F,Non-Caucasian,25 - 45,Medium,Male,2,0,5,96607,2
37,M,Non-Caucasian,25 - 45,Low,Male,3,-1,2,71502,1
52,M,Caucasian,Greater than 45,Low,Female,0,-1,1,67681,1
26,F,Caucasian,25 - 45,Low,Male,0,0,2,169159,1
28,F,Caucasian,25 - 45,Low,Male,4,-1,4,332808,2
33,F,Caucasian,25 - 45,Low,Female,2,-1,4,1212396,1
23,F,Caucasian,Less than 25,Low,Male,3,-1,4,3563904,2
31,M,Caucasian,25 - 45,Low,Male,3,-1,4,74916,2
55,M,Caucasian,Greater than 45,Low,Female,0,-1,1,96193,1
24,F,Caucasian,Less than 25,Low,Male,3,0,4,-16166,2
37,M,Non-Caucasian,25 - 45,Low,Male,2,0,1,83344,1
41,F,Non-Caucasian,25 - 45,Low,Male,0,0,1,15300546,1
26,M,Caucasian,25 - 45,Low,Male,0,-1,2,78199,1
41,F,Non-Caucasian,25 - 45,Medium,Male,13,-1,5,234487,1
33,F,Non-Caucasian,25 - 45,Medium,Male,6,-1,6,70862,1
47,M,Non-Caucasian,Greater than 45,Low,Male,0,-1,1,269848,2
23,F,Non-Caucasian,Less than 25,Medium,Male,0,-1,5,159791,1
27,F,Caucasian,25 - 45,Low,Male,1,-1,3,92142,1
24,F,Caucasian,Less than 25,Medium,Male,0,0,5,3192866,2
30,F,Non-Caucasian,25 - 45,High,Male,10,0,9,8098559,1
55,F,Caucasian,Greater than 45,Low,Male,1,0,3,78813,1
26,M,Non-Caucasian,25 - 45,High,Male,13,0,10,630933,2
35,F,Non-Caucasian,25 - 45,Low,Male,0,0,3,85947,1
20,M,Non-Caucasian,Less than 25,Low,Male,1,-22,4,48187,1
24,M,Caucasian,Less than 25,High,Male,3,-1,8,771795,2
31,M,Non-Caucasian,25 - 45,High,Male,8,-1,10,327065,2
55,F,Non-Caucasian,Greater than 45,Low,Male,0,-1,1,151989,2
33,F,Caucasian,25 - 45,High,Male,7,-1,9,70753,2
44,F,Caucasian,25 - 45,Medium,Male,6,-1,6,23330138,2
41,F,Non-Caucasian,25 - 45,High,Male,25,-1,9,16068544,2
56,M,Non-Caucasian,Greater than 45,High,Male,9,0,8,57487,1
21,F,Non-Caucasian,Less than 25,Low,Male,1,-10,3,189890,1
48,M,Caucasian,Greater than 45,Low,Female,1,0,1,45789,1
56,F,Caucasian,Greater than 45,Medium,Male,7,-1,6,16777962,2
39,M,Caucasian,25 - 45,Low,Male,2,-26,1,246195,1
31,F,Non-Caucasian,25 - 45,Low,Male,0,-1,2,144721,1
25,F,Caucasian,25 - 45,Medium,Female,0,-1,6,75832,1
28,F,Non-Caucasian,25 - 45,Medium,Female,3,-16,5,1402434,1
30,F,Non-Caucasian,25 - 45,Low,Male,0,-1,2,79630,2
19,M,Non-Caucasian,Less than 25,High,Female,0,-1,8,103011,2
20,M,Non-Caucasian,Less than 25,Low,Male,0,-1,4,108171,2
57,F,Caucasian,Greater than 45,Low,Male,0,-1,1,412802,1
51,M,Non-Caucasian,Greater than 45,Medium,Male,8,-1,6,73270,2
27,F,Non-Caucasian,25 - 45,Low,Male,5,0,3,277469,2
26,F,Non-Caucasian,25 - 45,Medium,Male,0,-1,5,76185,1
23,M,Caucasian,Less than 25,High,Male,3,-1,8,3095889,2
35,M,Non-Caucasian,25 - 45,High,Male,14,-1,8,75493,2
37,F,Non-Caucasian,25 - 45,Medium,Male,5,-29,6,6189,1
48,F,Non-Caucasian,Greater than 45,Low,Male,0,0,1,187819,1
21,F,Non-Caucasian,Less than 25,High,Male,0,-1,9,175067,1
52,M,Non-Caucasian,Greater than 45,Low,Male,1,-21,1,852158,1
22,F,Non-Caucasian,Less than 25,Low,Male,0,-1,4,53419,2
41,F,Caucasian,25 - 45,Low,Male,1,-1,2,155381,2
25,M,Caucasian,25 - 45,Medium,Female,1,-1,5,75422,2
54,M,Non-Caucasian,Greater than 45,Low,Male,0,0,1,13408,2
25,F,Non-Caucasian,25 - 45,High,Male,13,-8,10,3139355,2
40,F,Caucasian,25 - 45,Low,Female,4,-1,4,182874,1
22,F,Non-Caucasian,Less than 25,Medium,Male,0,0,7,961254,1
50,F,Caucasian,Greater than 45,Low,Male,10,-1,4,74326,1
35,M,Caucasian,25 - 45,Low,Male,2,0,3,22866,1
28,F,Caucasian,25 - 45,High,Male,7,-1,9,102490,2
21,F,Non-Caucasian,Less than 25,Medium,Male,0,-1,7,192747,1
27,F,Caucasian,25 - 45,Low,Male,0,-1,3,428246,1
22,F,Non-Caucasian,Less than 25,Low,Male,0,0,3,-10127,2
38,F,Non-Caucasian,25 - 45,High,Female,20,-1,9,165970,2
32,F,Caucasian,25 - 45,Medium,Male,0,0,5,611682,1
59,F,Caucasian,Greater than 45,Low,Male,0,-1,1,102204,1
20,M,Non-Caucasian,Less than 25,Medium,Male,0,-1,6,81704,2
59,F,Caucasian,Greater than 45,Low,Male,0,0,1,18862,1
44,F,Caucasian,25 - 45,Low,Female,1,-3,1,107704,2
26,M,Non-Caucasian,25 - 45,High,Male,9,-1,10,158726,2
30,F,Non-Caucasian,25 - 45,Medium,Male,9,-1,6,107237,2
25,M,Non-Caucasian,25 - 45,High,Male,3,0,8,34187,2
44,M,Non-Caucasian,25 - 45,Low,Male,0,-2,1,90410,1
31,M,Non-Caucasian,25 - 45,Medium,Female,0,-2,6,166132,2
32,F,Non-Caucasian,25 - 45,Low,Female,0,-1,3,63704,1
37,F,Non-Caucasian,25 - 45,High,Male,22,-1,9,7034519,2
22,F,Caucasian,Less than 25,Low,Male,2,-1,4,112629,1
38,M,Non-Caucasian,25 - 45,Medium,Male,8,-1,6,848585,2
34,F,Caucasian,25 - 45,Low,Male,2,-1,4,228388,1
30,F,Non-Caucasian,25 - 45,Low,Male,7,-1,3,162233,1
38,F,Caucasian,25 - 45,Low,Female,0,-1,4,87998,2
36,F,Non-Caucasian,25 - 45,High,Male,10,-1,10,2832125,2
46,F,Non-Caucasian,Greater than 45,Low,Male,0,0,1,29117,1
35,F,Caucasian,25 - 45,Medium,Male,2,0,5,85160,2
35,F,Non-Caucasian,25 - 45,Low,Male,0,-1,1,85556,1
20,F,Non-Caucasian,Less than 25,Medium,Male,1,-1,6,99935,2
30,F,Non-Caucasian,25 - 45,High,Female,9,-1,9,21003028,2
34,F,Non-Caucasian,25 - 45,High,Male,16,-1,9,87470,2
31,F,Caucasian,25 - 45,Low,Male,3,-19,4,113016,2
32,M,Non-Caucasian,25 - 45,Low,Male,0,-1,1,159986,2
31,F,Caucasian,25 - 45,High,Male,4,0,8,171817,2
22,F,Caucasian,Less than 25,High,Male,2,-1,8,1031264,2
31,F,Non-Caucasian,25 - 45,High,Male,0,-1,10,6997455,1
36,M,Non-Caucasian,25 - 45,Medium,Male,5,-1,5,98913,2
39,M,Non-Caucasian,25 - 45,Low,Male,2,-1,1,4080847,1
51,F,Non-Caucasian,Greater than 45,High,Male,9,-1,9,3052430,2
35,F,Non-Caucasian,25 - 45,Low,Male,7,-1,2,97631,2
35,F,Non-Caucasian,25 - 45,Low,Male,0,-1,3,162669,1
23,F,Non-Caucasian,Less than 25,Low,Male,0,-1,2,68259,2
37,M,Non-Caucasian,25 - 45,Low,Male,0,-1,3,239557,1
25,M,Non-Caucasian,25 - 45,Medium,Male,3,0,6,622377,1
27,F,Non-Caucasian,25 - 45,Low,Female,0,-1,3,70891,1
47,M,Caucasian,Greater than 45,Low,Male,2,-25,1,96762,1
46,M,Non-Caucasian,Greater than 45,Medium,Male,12,-1,6,256332,1
27,F,Caucasian,25 - 45,Medium,Male,0,-1,5,75694,1
34,F,Non-Caucasian,25 - 45,High,Male,0,-1,9,203082,2
25,M,Caucasian,25 - 45,Low,Male,0,-1,2,11008,1
26,M,Non-Caucasian,25 - 45,Medium,Male,5,-1,5,96147,1
25,F,Non-Caucasian,25 - 45,Low,Male,1,-18,4,58337,2
60,F,Non-Caucasian,Greater than 45,High,Male,9,-1,8,86114,1
49,M,Non-Caucasian,Greater than 45,Low,Male,0,-1,1,89157,2
30,F,Non-Caucasian,25 - 45,High,Male,12,0,9,-6448,2
21,F,Non-Caucasian,Less than 25,Low,Male,0,-3,4,77017,1
25,F,Non-Caucasian,25 - 45,High,Male,4,-1,8,51546,2
21,F,Non-Caucasian,Less than 25,Low,Male,0,16,4,2673777,2
29,M,Non-Caucasian,25 - 45,High,Male,1,-2,9,82434,1
29,M,Non-Caucasian,25 - 45,Low,Male,4,-26,4,85301,1
21,M,Non-Caucasian,Less than 25,Low,Male,0,0,3,85958,1
53,M,Non-Caucasian,Greater than 45,Low,Male,4,-1,1,49339,2
51,F,Caucasian,Greater than 45,Low,Male,2,0,1,1985217,1
29,M,Non-Caucasian,25 - 45,Low,Male,1,0,1,12398,1
24,F,Non-Caucasian,Less than 25,Medium,Female,0,0,5,11026,1
24,F,Non-Caucasian,Less than 25,High,Male,2,-1,10,20904865,2
37,F,Non-Caucasian,25 - 45,Low,Male,5,-1,2,101564,1
20,F,Caucasian,Less than 25,High,Male,0,-1,9,15652,2
53,F,Caucasian,Greater than 45,Low,Male,1,-21,1,1815535,1
25,F,Non-Caucasian,25 - 45,High,Male,5,-1,8,3036674,1
38,M,Non-Caucasian,25 - 45,Low,Male,0,0,1,95884,1
22,F,Non-Caucasian,Less than 25,High,Male,3,0,10,27571729,2
21,F,Non-Caucasian,Less than 25,High,Male,1,-1,8,1160655,1
21,F,Caucasian,Less than 25,Medium,Male,1,-1,5,435724,2
27,M,Non-Caucasian,25 - 45,High,Male,6,-1,8,80548,2
28,M,Non-Caucasian,25 - 45,Medium,Male,14,29,7,1758131,2
49,M,Non-Caucasian,Greater than 45,Low,Male,6,-1,4,80366,2
52,F,Non-Caucasian,Greater than 45,High,Male,7,-1,9,341324,2
25,M,Non-Caucasian,25 - 45,Medium,Male,1,-1,6,86540,1
