age,workclass,fnlwgt,education,educationnum,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,nativecountry,Class
33,Private,373662,1st4th,2,Marriedspouseabsent,Privhouseserv,Notinfamily,White,Female,0,0,40,Guatemala,<=50K
42,Private,162003,HSgrad,9,Divorced,Machineopinspct,Notinfamily,White,Male,0,0,55,UnitedStates,<=50K
19,,52114,Somecollege,10,Nevermarried,,Ownchild,White,Female,0,0,10,UnitedStates,<=50K
51,Localgov,241843,Preschool,1,Marriedcivspouse,Otherservice,Husband,White,Male,0,0,40,UnitedStates,<=50K
23,Private,375871,HSgrad,9,Marriedcivspouse,Admclerical,Wife,White,Female,0,0,40,Mexico,<=50K
37,Private,186934,11th,7,Marriedcivspouse,Machineopinspct,Husband,White,Male,3103,0,44,UnitedStates,>50K
37,Private,176900,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,99,UnitedStates,>50K
47,Private,21906,Masters,14,Nevermarried,Profspecialty,Notinfamily,White,Female,0,0,25,UnitedStates,<=50K
41,Private,132222,Profschool,15,Marriedcivspouse,Profspecialty,Husband,White,Male,0,2415,40,UnitedStates,>50K
33,Private,143653,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,30,UnitedStates,<=50K
31,Private,111567,Bachelors,13,Nevermarried,Sales,Notinfamily,White,Male,0,0,40,UnitedStates,>50K
31,Private,78602,Assocacdm,12,Divorced,Otherservice,Unmarried,AmerIndianEskimo,Female,0,0,40,UnitedStates,<=50K
35,Private,465507,HSgrad,9,Marriedcivspouse,Machineopinspct,Husband,Black,Male,0,0,40,UnitedStates,<=50K
38,Selfempinc,196373,HSgrad,9,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,40,UnitedStates,>50K
18,Private,293227,HSgrad,9,Nevermarried,Otherservice,Notinfamily,White,Female,0,0,45,UnitedStates,<=50K
20,Private,241752,HSgrad,9,Marriedcivspouse,Machineopinspct,Husband,White,Male,0,0,40,UnitedStates,<=50K
54,Localgov,166398,Somecollege,10,Divorced,Execmanagerial,Unmarried,Black,Female,0,0,35,UnitedStates,<=50K
40,Private,184682,Somecollege,10,Divorced,Admclerical,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
36,Selfempinc,108293,Bachelors,13,Marriedcivspouse,Execmanagerial,Wife,White,Female,0,1977,45,UnitedStates,>50K
43,Private,250802,Somecollege,10,Divorced,Craftrepair,Unmarried,White,Male,0,0,35,UnitedStates,<=50K
44,Selfempnotinc,325159,Somecollege,10,Divorced,Farmingfishing,Unmarried,White,Male,0,0,40,UnitedStates,<=50K
44,Stategov,174675,HSgrad,9,Marriedcivspouse,Profspecialty,Wife,White,Female,0,0,40,UnitedStates,>50K
43,Private,227065,Masters,14,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,43,UnitedStates,>50K
51,Private,269080,7th8th,4,Widowed,Otherservice,Unmarried,Black,Female,0,0,40,UnitedStates,<=50K
18,Private,177722,HSgrad,9,Nevermarried,Otherservice,Ownchild,White,Female,0,0,20,UnitedStates,<=50K
51,Private,133461,Somecollege,10,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,40,UnitedStates,<=50K
41,Private,239683,10th,6,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,30,,<=50K
44,Selfempinc,398473,Somecollege,10,Marriedcivspouse,Sales,Husband,White,Male,0,0,70,UnitedStates,>50K
33,Localgov,298785,10th,6,Divorced,Transportmoving,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
33,Selfempnotinc,123424,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,40,UnitedStates,>50K
42,Private,176286,Assocacdm,12,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,40,UnitedStates,>50K
25,Private,150062,Somecollege,10,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,45,UnitedStates,<=50K
32,Private,169240,HSgrad,9,Divorced,Machineopinspct,Notinfamily,White,Female,0,0,38,UnitedStates,<=50K
32,Private,288273,Bachelors,13,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,70,Mexico,<=50K
36,Private,526968,10th,6,Divorced,Execmanagerial,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
28,Private,57066,HSgrad,9,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,40,UnitedStates,<=50K
20,Private,323573,HSgrad,9,Nevermarried,Otherservice,Ownchild,White,Female,0,0,20,UnitedStates,<=50K
35,Selfempinc,368825,Somecollege,10,Marriedcivspouse,Sales,Husband,White,Male,0,0,60,UnitedStates,>50K
55,Selfempnotinc,189721,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,20,UnitedStates,<=50K
48,Private,164966,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,AsianPacIslander,Male,0,0,40,India,>50K
36,,94954,Assocvoc,11,Widowed,,Notinfamily,White,Female,0,0,20,UnitedStates,<=50K
34,Private,202046,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,35,UnitedStates,>50K
28,Private,161538,Bachelors,13,Nevermarried,Techsupport,Notinfamily,White,Female,0,0,35,UnitedStates,<=50K
67,Private,105252,Bachelors,13,Widowed,Execmanagerial,Notinfamily,White,Male,0,2392,40,UnitedStates,>50K
37,Private,200153,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,40,UnitedStates,<=50K
44,Private,32185,HSgrad,9,Nevermarried,Transportmoving,Unmarried,White,Male,0,0,70,UnitedStates,<=50K
25,Private,178326,Somecollege,10,Nevermarried,Sales,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
21,Private,255957,Somecollege,10,Nevermarried,Execmanagerial,Notinfamily,White,Female,4101,0,40,UnitedStates,<=50K
40,Stategov,188693,Masters,14,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,35,UnitedStates,>50K
78,Private,182977,HSgrad,9,Widowed,Otherservice,Notinfamily,Black,Female,2964,0,40,UnitedStates,<=50K
34,Private,159929,HSgrad,9,Divorced,Handlerscleaners,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
49,Private,123207,HSgrad,9,Nevermarried,Admclerical,Notinfamily,White,Female,0,0,44,UnitedStates,<=50K
22,Private,284317,Assocacdm,12,Nevermarried,Admclerical,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
23,,184699,HSgrad,9,Nevermarried,,Unmarried,Black,Female,0,0,40,UnitedStates,<=50K
60,Selfempnotinc,154474,HSgrad,9,Nevermarried,Farmingfishing,Unmarried,White,Male,0,0,42,UnitedStates,<=50K
45,Localgov,318280,HSgrad,9,Widowed,Protectiveserv,Notinfamily,White,Male,0,0,40,UnitedStates,>50K
63,Private,254907,Assocvoc,11,Divorced,Otherservice,Notinfamily,White,Female,0,0,20,UnitedStates,<=50K
41,Private,349221,HSgrad,9,Nevermarried,Craftrepair,Ownchild,Black,Female,0,0,35,UnitedStates,<=50K
47,Private,335973,HSgrad,9,Divorced,Admclerical,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
44,Private,126701,HSgrad,9,Divorced,Craftrepair,Unmarried,White,Male,0,0,40,UnitedStates,<=50K
51,Private,122159,Somecollege,10,Widowed,Profspecialty,Notinfamily,White,Female,3325,0,40,UnitedStates,<=50K
46,Private,187370,Bachelors,13,Nevermarried,Sales,Notinfamily,White,Male,0,1504,40,UnitedStates,<=50K
41,Private,194636,Assocvoc,11,Marriedcivspouse,Machineopinspct,Husband,White,Male,0,0,40,UnitedStates,<=50K
50,Selfempnotinc,124793,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,30,UnitedStates,<=50K
47,Private,192835,HSgrad,9,Marriedcivspouse,Admclerical,Husband,White,Male,0,0,50,UnitedStates,>50K
35,Private,290226,HSgrad,9,Nevermarried,Execmanagerial,Notinfamily,White,Male,0,0,45,UnitedStates,<=50K
56,Private,112840,HSgrad,9,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,55,UnitedStates,>50K
45,Private,89325,Masters,14,Divorced,Profspecialty,Notinfamily,White,Male,0,0,45,UnitedStates,<=50K
48,Federalgov,33109,Bachelors,13,Divorced,Execmanagerial,Unmarried,White,Male,0,0,58,UnitedStates,>50K
40,Private,82465,Somecollege,10,Marriedcivspouse,Machineopinspct,Husband,White,Male,2580,0,40,UnitedStates,<=50K
39,Selfempinc,329980,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,White,Male,15024,0,50,UnitedStates,>50K
20,Private,148294,Somecollege,10,Nevermarried,Otherservice,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
50,Private,168212,Doctorate,16,Marriedcivspouse,Profspecialty,Husband,White,Male,0,1902,65,UnitedStates,>50K
38,Stategov,343642,HSgrad,9,Marriedcivspouse,Profspecialty,Wife,White,Female,0,0,40,UnitedStates,>50K
23,Localgov,115244,Bachelors,13,Nevermarried,Profspecialty,Ownchild,White,Female,0,0,60,UnitedStates,<=50K
31,Private,162572,HSgrad,9,Nevermarried,Otherservice,Ownchild,White,Male,0,0,16,UnitedStates,<=50K
58,Private,356067,Bachelors,13,Marriedcivspouse,Admclerical,Husband,White,Male,0,0,40,UnitedStates,<=50K
66,Private,271567,HSgrad,9,Separated,Machineopinspct,Notinfamily,Black,Male,0,0,40,UnitedStates,<=50K
39,Selfempinc,180804,HSgrad,9,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,40,UnitedStates,>50K
54,Selfempnotinc,123011,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,15024,0,52,UnitedStates,>50K
26,Private,109186,Somecollege,10,Marriedcivspouse,Sales,Husband,White,Male,0,0,50,Germany,<=50K
51,Private,220537,HSgrad,9,Divorced,Machineopinspct,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
34,Private,124827,Assocvoc,11,Nevermarried,Transportmoving,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
50,Private,767403,HSgrad,9,Marriedcivspouse,Machineopinspct,Husband,White,Male,3103,0,40,UnitedStates,>50K
42,Private,118494,Somecollege,10,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,44,UnitedStates,>50K
38,Private,173208,Masters,14,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,25,UnitedStates,<=50K
48,Private,107373,7th8th,4,Marriedcivspouse,Handlerscleaners,Husband,White,Male,0,0,40,UnitedStates,<=50K
33,Private,26973,Assocvoc,11,Marriedcivspouse,Techsupport,Wife,White,Female,0,0,40,UnitedStates,>50K
51,Private,191965,HSgrad,9,Widowed,Otherservice,Unmarried,White,Female,0,0,32,UnitedStates,<=50K
22,Private,122346,HSgrad,9,Divorced,Craftrepair,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
19,,117201,HSgrad,9,Nevermarried,,Ownchild,White,Male,0,0,30,UnitedStates,<=50K
41,Private,198316,Somecollege,10,Nevermarried,Craftrepair,Notinfamily,White,Male,0,0,50,Japan,<=50K
48,Localgov,123075,Masters,14,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,35,UnitedStates,>50K
42,Private,209370,HSgrad,9,Separated,Sales,Notinfamily,White,Female,0,0,30,UnitedStates,<=50K
34,Private,33117,Somecollege,10,Marriedcivspouse,Otherservice,Husband,White,Male,0,0,40,UnitedStates,<=50K
23,Private,129042,HSgrad,9,Nevermarried,Machineopinspct,Unmarried,Black,Female,0,0,40,UnitedStates,<=50K
56,Private,169133,HSgrad,9,Marriedcivspouse,Otherservice,Husband,White,Male,0,0,50,Yugoslavia,<=50K
30,Private,201624,Bachelors,13,Nevermarried,Profspecialty,Notinfamily,Black,Male,0,0,45,,<=50K
45,Private,368561,HSgrad,9,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,55,UnitedStates,>50K
48,Private,207848,10th,6,Marriedcivspouse,Admclerical,Wife,White,Female,0,0,40,UnitedStates,<=50K
48,Selfempinc,138370,Masters,14,Marriedspouseabsent,Sales,Notinfamily,AsianPacIslander,Male,0,0,50,India,<=50K
31,Private,93106,Assocvoc,11,Nevermarried,Admclerical,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
20,Stategov,223515,Assocacdm,12,Nevermarried,Otherservice,Ownchild,White,Male,0,1719,20,UnitedStates,<=50K
27,Private,389713,Somecollege,10,Nevermarried,Sales,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
32,Private,206365,HSgrad,9,Nevermarried,Otherservice,Notinfamily,Black,Female,0,0,40,UnitedStates,<=50K
76,,431192,7th8th,4,Widowed,,Notinfamily,White,Male,0,0,2,UnitedStates,<=50K
19,,241616,HSgrad,9,Nevermarried,,Unmarried,White,Male,0,2001,40,UnitedStates,<=50K
66,Selfempinc,150726,9th,5,Marriedcivspouse,Execmanagerial,Husband,White,Male,1409,0,1,,<=50K
37,Private,123785,HSgrad,9,Nevermarried,Otherservice,Notinfamily,White,Male,0,0,75,UnitedStates,<=50K
34,Private,289984,HSgrad,9,Divorced,Privhouseserv,Unmarried,Black,Female,0,0,30,UnitedStates,<=50K
34,,164309,11th,7,Marriedcivspouse,,Wife,White,Female,0,0,8,UnitedStates,<=50K
90,Private,137018,HSgrad,9,Nevermarried,Otherservice,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
23,Private,137994,Somecollege,10,Nevermarried,Machineopinspct,Ownchild,Black,Female,0,0,40,UnitedStates,<=50K
43,Private,341204,Somecollege,10,Divorced,Admclerical,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
44,Private,167005,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,White,Male,7688,0,60,UnitedStates,>50K
24,Private,34446,Somecollege,10,Nevermarried,Techsupport,Notinfamily,White,Female,0,0,37,UnitedStates,<=50K
28,Private,187160,Profschool,15,Divorced,Profspecialty,Unmarried,White,Male,0,0,55,UnitedStates,<=50K
64,,196288,Assocacdm,12,Nevermarried,,Notinfamily,White,Female,0,0,20,UnitedStates,<=50K
23,Private,217961,Somecollege,10,Marriedcivspouse,Otherservice,Husband,White,Male,0,0,40,UnitedStates,<=50K
20,Private,74631,Somecollege,10,Nevermarried,Sales,Notinfamily,White,Female,0,0,50,UnitedStates,<=50K
36,Private,156667,Bachelors,13,Marriedcivspouse,Profspecialty,Husband,White,Male,0,1902,50,UnitedStates,>50K
61,Private,125155,HSgrad,9,Marriedcivspouse,Machineopinspct,Husband,White,Male,0,0,40,UnitedStates,<=50K
53,Selfempnotinc,263925,Bachelors,13,Marriedcivspouse,Sales,Husband,White,Male,0,0,40,Canada,>50K
30,Private,296453,Bachelors,13,Marriedcivspouse,Admclerical,Husband,White,Male,7298,0,40,UnitedStates,>50K
52,Selfempnotinc,44728,Somecollege,10,Marriedcivspouse,Sales,Husband,White,Male,0,0,55,UnitedStates,>50K
38,Private,193026,Somecollege,10,Divorced,Craftrepair,Notinfamily,White,Male,0,0,40,Iran,<=50K
32,Private,87643,Bachelors,13,Marriedcivspouse,Sales,Husband,White,Male,0,0,40,UnitedStates,<=50K
30,Selfempnotinc,106742,12th,8,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,75,UnitedStates,<=50K
41,Private,302122,Assocvoc,11,Divorced,Craftrepair,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
49,Localgov,193960,Masters,14,Marriedcivspouse,Profspecialty,Husband,White,Male,0,1902,40,UnitedStates,>50K
45,Private,185385,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,47,UnitedStates,>50K
43,Selfempnotinc,277647,HSgrad,9,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,35,UnitedStates,<=50K
61,Private,128848,HSgrad,9,Marriedcivspouse,Machineopinspct,Husband,White,Male,3471,0,40,UnitedStates,<=50K
54,Private,377701,HSgrad,9,Marriedcivspouse,Otherservice,Husband,White,Male,0,0,32,Mexico,<=50K
34,Private,157886,Assocacdm,12,Separated,Otherservice,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
49,Private,175958,Somecollege,10,Marriedcivspouse,Sales,Husband,White,Male,0,0,80,UnitedStates,>50K
38,Private,223004,Somecollege,10,Nevermarried,Otherservice,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
35,Private,199352,Profschool,15,Marriedcivspouse,Profspecialty,Husband,White,Male,0,1977,80,UnitedStates,>50K
36,Private,29984,12th,8,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,40,UnitedStates,<=50K
30,Private,181651,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,50,UnitedStates,<=50K
36,Private,117312,Assocacdm,12,Divorced,Techsupport,Notinfamily,White,Female,0,0,60,UnitedStates,<=50K
22,Localgov,34029,Bachelors,13,Nevermarried,Profspecialty,Ownchild,White,Female,0,0,20,UnitedStates,<=50K
38,Private,132879,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,0,1902,40,UnitedStates,>50K
37,Private,215310,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,50,UnitedStates,>50K
48,Stategov,55863,Doctorate,16,Marriedcivspouse,Profspecialty,Wife,White,Female,0,1902,46,UnitedStates,>50K
17,Private,220384,11th,7,Nevermarried,Admclerical,Ownchild,White,Male,0,0,15,UnitedStates,<=50K
19,Selfempnotinc,36012,Somecollege,10,Nevermarried,Craftrepair,Ownchild,White,Male,0,0,20,UnitedStates,<=50K
27,Private,137645,Bachelors,13,Nevermarried,Sales,Notinfamily,Black,Female,0,1590,40,UnitedStates,<=50K
22,Private,191342,Bachelors,13,Nevermarried,Sales,Ownchild,AsianPacIslander,Male,0,0,50,Taiwan,<=50K
49,Private,31339,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,40,UnitedStates,<=50K
43,Stategov,227910,Assocvoc,11,Marriedcivspouse,Profspecialty,Wife,White,Female,0,0,40,UnitedStates,>50K
43,Private,173728,Bachelors,13,Separated,Profspecialty,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
19,Localgov,167816,HSgrad,9,Divorced,Execmanagerial,Notinfamily,White,Female,0,0,35,UnitedStates,<=50K
58,Selfempnotinc,81642,HSgrad,9,Marriedcivspouse,Farmingfishing,Husband,White,Male,0,0,60,UnitedStates,<=50K
41,Localgov,195258,Somecollege,10,Marriedcivspouse,Protectiveserv,Husband,White,Male,0,0,40,UnitedStates,>50K
31,Private,232475,Somecollege,10,Marriedcivspouse,Admclerical,Husband,White,Male,0,0,40,UnitedStates,<=50K
30,Private,241259,Assocvoc,11,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,40,UnitedStates,<=50K
32,Private,118161,HSgrad,9,Marriedcivspouse,Protectiveserv,Husband,White,Male,0,0,40,UnitedStates,<=50K
29,Private,201954,Bachelors,13,Nevermarried,Execmanagerial,Notinfamily,White,Male,0,0,35,UnitedStates,<=50K
42,Private,150533,Somecollege,10,Marriedcivspouse,Execmanagerial,Husband,White,Male,7298,0,52,UnitedStates,>50K
38,Private,412296,HSgrad,9,Divorced,Craftrepair,Ownchild,White,Male,0,0,28,UnitedStates,<=50K
41,Federalgov,133060,Assocacdm,12,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,40,UnitedStates,>50K
44,Selfempnotinc,120539,Bachelors,13,Nevermarried,Sales,Notinfamily,White,Male,0,0,50,UnitedStates,>50K
31,Private,196025,Doctorate,16,Marriedspouseabsent,Profspecialty,Notinfamily,AsianPacIslander,Male,0,0,60,China,<=50K
34,Private,107793,HSgrad,9,Divorced,Craftrepair,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
21,Private,163870,Somecollege,10,Nevermarried,Admclerical,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
22,Selfempnotinc,361280,Bachelors,13,Nevermarried,Profspecialty,Ownchild,AsianPacIslander,Male,0,0,20,India,<=50K
62,Private,92178,10th,6,Marriedcivspouse,Machineopinspct,Husband,White,Male,0,0,40,UnitedStates,<=50K
19,,80710,HSgrad,9,Nevermarried,,Ownchild,White,Female,0,0,40,UnitedStates,<=50K
29,Selfempinc,260729,HSgrad,9,Marriedcivspouse,Sales,Wife,White,Female,0,1977,25,UnitedStates,>50K
43,Private,182254,Somecollege,10,Divorced,Profspecialty,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
68,,140282,7th8th,4,Marriedcivspouse,,Husband,White,Male,0,0,8,UnitedStates,<=50K
45,Selfempinc,149865,Bachelors,13,Marriedcivspouse,Machineopinspct,Husband,White,Male,0,0,60,UnitedStates,>50K
39,Selfempinc,218184,9th,5,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,1651,40,Mexico,<=50K
41,Private,118619,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,Black,Male,0,0,50,UnitedStates,<=50K
34,Selfempnotinc,196791,Assocacdm,12,Marriedcivspouse,Profspecialty,Wife,White,Female,0,0,25,UnitedStates,>50K
34,Localgov,167999,HSgrad,9,Divorced,Admclerical,Unmarried,White,Female,0,0,33,UnitedStates,<=50K
31,Private,51259,Bachelors,13,Nevermarried,Profspecialty,Notinfamily,White,Male,0,0,47,UnitedStates,<=50K
29,Private,131088,HSgrad,9,Nevermarried,Handlerscleaners,Ownchild,White,Male,0,0,25,UnitedStates,<=50K
41,Private,118212,Bachelors,13,Marriedcivspouse,Craftrepair,Husband,White,Male,3103,0,40,UnitedStates,>50K
41,Private,293791,Assocvoc,11,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,55,UnitedStates,<=50K
35,Selfempinc,289430,Masters,14,Marriedcivspouse,Sales,Husband,White,Male,0,0,45,Mexico,>50K
33,Private,35378,Bachelors,13,Marriedcivspouse,Sales,Wife,White,Female,0,0,45,UnitedStates,>50K
37,Stategov,60227,Bachelors,13,Nevermarried,Admclerical,Notinfamily,White,Male,0,0,38,UnitedStates,<=50K
69,Private,168139,HSgrad,9,Marriedcivspouse,Sales,Wife,White,Female,0,0,40,UnitedStates,<=50K
34,Private,290763,HSgrad,9,Divorced,Handlerscleaners,Ownchild,White,Female,0,0,40,UnitedStates,<=50K
60,Selfempinc,226355,Assocvoc,11,Marriedcivspouse,Machineopinspct,Husband,White,Male,0,2415,70,,>50K
36,Private,51100,Somecollege,10,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,40,UnitedStates,<=50K
41,Private,227644,HSgrad,9,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,50,UnitedStates,<=50K
58,Localgov,205267,Bachelors,13,Marriedcivspouse,Profspecialty,Wife,White,Female,0,0,40,UnitedStates,>50K
53,Private,288020,Bachelors,13,Marriedcivspouse,Profspecialty,Husband,AsianPacIslander,Male,0,0,40,Japan,<=50K
29,Private,140863,Somecollege,10,Marriedcivspouse,Techsupport,Husband,White,Male,0,0,40,UnitedStates,<=50K
45,Federalgov,170915,HSgrad,9,Divorced,Techsupport,Notinfamily,White,Female,4865,0,40,UnitedStates,<=50K
34,Stategov,50178,Somecollege,10,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,38,UnitedStates,<=50K
36,Private,112497,Bachelors,13,Marriedcivspouse,Techsupport,Husband,White,Male,0,0,40,UnitedStates,<=50K
48,Private,95244,Somecollege,10,Divorced,Otherservice,Unmarried,Black,Female,0,0,35,UnitedStates,<=50K
20,Private,117606,Assocvoc,11,Nevermarried,Admclerical,Ownchild,White,Female,0,0,40,UnitedStates,<=50K
35,Private,89508,HSgrad,9,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,50,UnitedStates,>50K
63,Federalgov,124244,HSgrad,9,Widowed,Handlerscleaners,Notinfamily,Black,Male,0,0,40,UnitedStates,<=50K
41,Selfempnotinc,154374,Somecollege,10,Divorced,Otherservice,Unmarried,White,Male,0,0,45,UnitedStates,<=50K
28,Private,294936,Bachelors,13,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,45,UnitedStates,<=50K
30,Private,347132,Somecollege,10,Nevermarried,Machineopinspct,Notinfamily,Black,Female,0,0,40,UnitedStates,<=50K
